CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
286938753,05/23/2015,22:50:00,05/23/2015,23:48:00,70,05/24/2015,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,BROOKLYN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,,,NA,993537,175121,,,,,40.647346677,-73.966534746,"(40.647346677, -73.966534746)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E
993275949,03/11/2007,18:45:00,,,90,03/11/2007,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,WILLIAMSBURG,533,1000083,198053,25-44,WHITE HISPANIC,M,,40.710280539,-73.942891669,"(40.710280539, -73.942891669)",PATROL BORO BKLYN NORTH,,<18,WHITE HISPANIC,F
200687679,03/11/2017,11:00:00,03/11/2017,11:10:00,34,03/11/2017,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,DYCKMAN,45386,1005283,253262,45-64,WHITE HISPANIC,M,,40.861803596,-73.923962376,"(40.861803596, -73.923962376)",PATROL BORO MAN NORTH,,25-44,WHITE HISPANIC,F
983347569,02/16/2011,12:40:00,02/16/2011,13:00:00,114,02/16/2011,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,ASTORIA,1193,1001899,221194,,BLACK,M,,40.773793373,-73.936280628,"(40.773793373, -73.936280628)",PATROL BORO QUEENS NORTH,,18-24,BLACK,F
962159185,12/22/2012,01:53:00,12/22/2012,09:30:00,19,12/22/2012,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,NA,,NA,996341,223388,,,,,40.779824676,-73.956343555,"(40.779824676, -73.956343555)",PATROL BORO MAN NORTH,,,UNKNOWN,D
422217841,06/29/2008,02:30:00,06/29/2008,02:35:00,114,06/29/2008,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1007993,216178,25-44,WHITE,F,,40.76001149,-73.91429628,"(40.76001149, -73.91429628)",PATROL BORO QUEENS NORTH,,25-44,WHITE,M
598228033,11/03/2014,12:15:00,11/03/2014,12:30:00,40,11/03/2014,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,NA,1006828,237680,,BLACK,M,,40.819031741,-73.918429307,"(40.819031741, -73.918429307)",PATROL BORO BRONX,,25-44,BLACK,M
408508340,03/02/2014,17:02:00,,,13,03/02/2014,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,MANHATTAN,INSIDE,ATM,N.Y. POLICE DEPT,0,,,NA,986282,207279,,,,,40.735617612,-73.992669219,"(40.735617612, -73.992669219)",PATROL BORO MAN SOUTH,,25-44,WHITE,F
285016058,09/03/2007,20:30:00,09/03/2007,20:35:00,71,09/03/2007,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1000906,180551,,UNKNOWN,M,,40.662240047,-73.939966365,"(40.662240047, -73.939966365)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,M
127584519,10/22/2010,13:30:00,10/22/2010,14:00:00,73,10/22/2010,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BROOKLYN,INSIDE,BANK,N.Y. POLICE DEPT,0,NA,,NA,1008349,186173,,BLACK,F,,40.677654048,-73.913118648,"(40.677654048, -73.913118648)",PATROL BORO BKLYN NORTH,,65+,BLACK,F
431724101,02/14/2008,14:00:00,02/14/2008,14:30:00,60,02/15/2008,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,NA,,NA,996401,150479,,,,,40.579706005,-73.956258358,"(40.579706005, -73.956258358)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,D
625127652,04/07/2016,22:00:00,04/07/2016,22:30:00,52,04/07/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,,,NA,1017650,257603,25-44,WHITE HISPANIC,M,,40.873680184,-73.879231267,"(40.873680184, -73.879231267)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,M
813456292,10/22/2012,11:00:00,,,41,10/25/2012,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1014992,235461,,,,,40.812916573,-73.888943752,"(40.812916573, -73.888943752)",PATROL BORO BRONX,,65+,BLACK HISPANIC,M
872732402,01/09/2006,13:30:00,01/09/2006,13:32:00,13,01/09/2006,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,NA,,NA,985572,207670,,,,,40.736690946,-73.995231092,"(40.736690946, -73.995231092)",PATROL BORO MAN SOUTH,,18-24,BLACK,F
660879440,08/13/2013,20:00:00,08/14/2013,06:50:00,34,08/14/2013,110,GRAND LARCENY OF MOTOR VEHICLE,450,"LARCENY, GRAND OF MOPED",COMPLETED,FELONY,MANHATTAN,,PARK/PLAYGROUND,N.Y. POLICE DEPT,0,NA,,NA,1006801,257354,,UNKNOWN,U,,40.873031141,-73.918460693,"(40.873031141, -73.918460693)",PATROL BORO MAN NORTH,,25-44,WHITE,F
113013961,11/09/2008,04:50:00,11/09/2008,05:50:00,9,11/09/2008,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,986409,203498,,UNKNOWN,M,,40.72523966,-73.992212167,"(40.72523966, -73.992212167)",PATROL BORO MAN SOUTH,,25-44,WHITE HISPANIC,M
952071091,09/02/2014,18:30:00,09/02/2014,18:32:00,103,09/02/2014,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STORE UNCLASSIFIED,N.Y. POLICE DEPT,0,,,NA,1039793,195661,,BLACK,M,,40.703554914,-73.799677386,"(40.703554914, -73.799677386)",PATROL BORO QUEENS SOUTH,,45-64,BLACK,F
385467595,04/20/2014,17:40:00,,,73,04/21/2014,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,ATTEMPTED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,BROWNSVILLE,339,1009550,181844,25-44,UNKNOWN,M,,40.665768566,-73.908805,"(40.665768566, -73.908805)",PATROL BORO BKLYN NORTH,,25-44,WHITE,F
636363097,10/04/2011,13:55:00,10/04/2011,14:00:00,75,10/04/2011,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1019668,190173,,,,,40.688595077,-73.872289905,"(40.688595077, -73.872289905)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
245793675,01/13/2008,01:15:00,01/13/2008,01:20:00,34,01/13/2008,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1005857,254467,,,,,40.86510957,-73.921883351,"(40.86510957, -73.921883351)",PATROL BORO MAN NORTH,,,UNKNOWN,E
564923057,06/01/2006,10:55:00,,,44,06/01/2006,348,VEHICLE AND TRAFFIC LAWS,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1007839,246906,,,,,40.844351811,-73.914744223,"(40.844351811, -73.914744223)",PATROL BORO BRONX,,,UNKNOWN,E
253563653,04/16/2006,15:00:00,04/16/2006,15:30:00,67,04/17/2006,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,999485,174408,18-24,BLACK,M,,40.645381412,-73.945102109,"(40.645381412, -73.945102109)",PATROL BORO BKLYN SOUTH,,18-24,BLACK,M
840561783,10/07/2010,00:05:00,10/07/2010,00:20:00,73,10/07/2010,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1009944,177139,,,,,40.652853247,-73.907402714,"(40.652853247, -73.907402714)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
378769802,06/13/2009,00:30:00,06/13/2009,03:40:00,102,06/13/2009,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1035100,191667,,,,,40.692620549,-73.816633488,"(40.692620549, -73.816633488)",PATROL BORO QUEENS SOUTH,,45-64,AMERICAN INDIAN/ALASKAN NATIVE,F
614579105,12/13/2006,10:00:00,12/26/2006,10:00:00,84,12/26/2006,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,988838,191028,,UNKNOWN,,,40.691011529,-73.983457271,"(40.691011529, -73.983457271)",PATROL BORO BKLYN NORTH,,25-44,WHITE HISPANIC,F
932020139,06/23/2006,03:30:00,06/23/2006,03:45:00,26,06/23/2006,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,997606,237873,,UNKNOWN,,,40.819580227,-73.951747115,"(40.819580227, -73.951747115)",PATROL BORO MAN NORTH,,<18,WHITE HISPANIC,M
114540127,03/12/2010,14:00:00,,,122,03/12/2010,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,STATEN ISLAND,,STREET,N.Y. POLICE DEPT,0,NA,,NA,940152,136507,45-64,WHITE,M,,40.541254254,-74.158661087,"(40.541254254, -74.158661087)",PATROL BORO STATEN ISLAND,,25-44,WHITE,F
985339302,06/02/2006,13:25:00,06/02/2006,13:34:00,24,06/02/2006,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,NA,,NA,992235,229168,,,,,40.795693893,-73.971162531,"(40.795693893, -73.971162531)",PATROL BORO MAN NORTH,,,UNKNOWN,D
650535572,07/08/2006,15:15:00,07/08/2006,15:20:00,72,07/08/2006,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,980275,174191,,UNKNOWN,F,,40.644798004,-74.014325232,"(40.644798004, -74.014325232)",PATROL BORO BKLYN SOUTH,,45-64,WHITE HISPANIC,F
203389625,04/18/2008,22:59:00,04/18/2008,23:00:00,73,04/19/2008,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1009474,187799,,,,,40.682113914,-73.909056664,"(40.682113914, -73.909056664)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
239613886,06/03/2008,20:00:00,,,52,06/03/2008,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1014902,256702,,,,,40.871217188,-73.8891718,"(40.871217188, -73.8891718)",PATROL BORO BRONX,,25-44,BLACK HISPANIC,M
341471022,05/15/2013,22:24:00,,,44,05/15/2013,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",ATTEMPTED,MISDEMEANOR,BRONX,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,NA,,NA,1006434,244344,,,,,40.837323511,-73.919830757,"(40.837323511, -73.919830757)",PATROL BORO BRONX,,,UNKNOWN,D
992577284,12/05/2012,13:00:00,12/05/2012,19:05:00,66,12/05/2012,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,990964,174253,,,,,40.644966529,-73.97580769,"(40.644966529, -73.97580769)",PATROL BORO BKLYN SOUTH,,45-64,ASIAN / PACIFIC ISLANDER,F
479296478,01/24/2008,00:01:00,02/20/2008,00:01:00,62,02/20/2008,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,984832,161489,,,,,40.609934552,-73.997905316,"(40.609934552, -73.997905316)",PATROL BORO BKLYN SOUTH,,45-64,WHITE,M
597481173,11/20/2010,09:32:00,12/03/2010,16:38:00,43,12/03/2010,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,SOUNDVIEW,936,1020891,236726,,,,,40.816366145,-73.867626311,"(40.816366145, -73.867626311)",PATROL BORO BRONX,,65+,BLACK,M
322721185,04/10/2012,09:40:00,,,40,04/10/2012,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,833,1005755,234896,25-44,BLACK,M,,40.811393119,-73.922314872,"(40.811393119, -73.922314872)",PATROL BORO BRONX,,25-44,BLACK,F
859349368,09/20/2014,04:40:00,09/20/2014,04:48:00,115,09/20/2014,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,NA,1015510,211556,25-44,WHITE HISPANIC,F,,40.747301899,-73.887183659,"(40.747301899, -73.887183659)",PATROL BORO QUEENS NORTH,,,UNKNOWN,F
999819892,04/25/2014,16:00:00,04/25/2014,16:00:00,52,04/25/2014,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1014902,256702,25-44,WHITE HISPANIC,M,,40.871217188,-73.8891718,"(40.871217188, -73.8891718)",PATROL BORO BRONX,,,UNKNOWN,M
856888766,12/04/2015,05:00:00,12/04/2015,05:10:00,46,12/07/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,NA,1009529,251196,,,,,40.856121911,-73.908619922,"(40.856121911, -73.908619922)",PATROL BORO BRONX,,45-64,BLACK,M
986102325,07/23/2010,20:00:00,07/24/2010,08:00:00,122,07/24/2010,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,STATEN ISLAND,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,958003,160227,,,,,40.606431765,-74.094527357,"(40.606431765, -74.094527357)",PATROL BORO STATEN ISLAND,,25-44,WHITE,M
940459536,02/25/2011,19:30:00,,,5,02/26/2011,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,,NA,982708,198739,,,,2,40.712177476,-74.005563612,"(40.712177476, -74.005563612)",PATROL BORO MAN SOUTH,BROOKLYN BRIDGE-CITY HALL,45-64,WHITE,F
432936884,09/08/2011,14:46:00,09/21/2011,11:55:00,25,09/23/2011,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1001028,229572,,,,,40.796790443,-73.939404406,"(40.796790443, -73.939404406)",PATROL BORO MAN NORTH,,45-64,BLACK,F
206798965,09/10/2007,18:50:00,09/10/2007,18:55:00,42,09/10/2007,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BRONX,,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1015308,244373,,,,,40.837376359,-73.887760929,"(40.837376359, -73.887760929)",PATROL BORO BRONX,,,UNKNOWN,E
605979343,06/02/2008,01:00:00,,,120,06/02/2008,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,944318,171454,,UNKNOWN,M,,40.637196399,-74.143878839,"(40.637196399, -74.143878839)",PATROL BORO STATEN ISLAND,,25-44,UNKNOWN,F
742821073,02/23/2016,08:09:00,02/23/2016,08:31:00,40,02/23/2016,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,,4749,1007452,234917,25-44,BLACK,M,,40.811446464,-73.916184409,"(40.811446464, -73.916184409)",PATROL BORO BRONX,,UNKNOWN,UNKNOWN,E
453733203,09/02/2013,18:00:00,09/02/2013,18:10:00,62,09/11/2013,104,RAPE,157,RAPE 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,983393,158818,,,,,40.602603179,-74.003087661,"(40.602603179, -74.003087661)",PATROL BORO BKLYN SOUTH,,18-24,UNKNOWN,F
534226280,10/11/2006,13:10:00,10/11/2006,13:28:00,109,10/11/2006,113,FORGERY,725,"FORGERY,M.V. REGISTRATION",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1026840,222362,,,,,40.776914242,-73.846225138,"(40.776914242, -73.846225138)",PATROL BORO QUEENS NORTH,,,UNKNOWN,E
565957652,02/03/2008,18:00:00,02/04/2008,07:30:00,105,02/04/2008,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1059403,186297,,UNKNOWN,,,40.677708192,-73.729055868,"(40.677708192, -73.729055868)",PATROL BORO QUEENS SOUTH,,65+,BLACK,F
746708914,09/13/2017,08:00:00,09/13/2017,08:00:00,66,12/01/2017,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,991500,170547,UNKNOWN,UNKNOWN,U,,40.634793928,-73.973880208,"(40.634793928, -73.973880208)",PATROL BORO BKLYN SOUTH,,25-44,WHITE,M
799565087,11/01/2014,17:00:00,11/01/2014,17:05:00,83,11/01/2014,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,NA,1006700,196809,,,,,40.70685174,-73.919028249,"(40.70685174, -73.919028249)",PATROL BORO BKLYN NORTH,,25-44,ASIAN / PACIFIC ISLANDER,F
853470618,06/11/2008,23:00:00,06/11/2008,23:30:00,25,06/12/2008,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1000980,231749,,,,,40.802765805,-73.939572343,"(40.802765805, -73.939572343)",PATROL BORO MAN NORTH,,45-64,BLACK,F
318810823,05/21/2014,08:30:00,05/21/2014,08:45:00,30,05/21/2014,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,NA,997888,239500,,BLACK,M,,40.824045452,-73.950724962,"(40.824045452, -73.950724962)",PATROL BORO MAN NORTH,,25-44,BLACK,M
429283637,05/19/2016,22:15:00,05/20/2016,06:00:00,45,05/20/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,REAR OF,STREET,N.Y. POLICE DEPT,0,,,NA,1037575,235599,UNKNOWN,UNKNOWN,U,,40.813187898,-73.807360139,"(40.813187898, -73.807360139)",PATROL BORO BRONX,,45-64,WHITE,M
395464923,05/09/2006,12:55:00,,,33,05/09/2006,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1002521,246743,,WHITE HISPANIC,M,,40.843917029,-73.933965396,"(40.843917029, -73.933965396)",PATROL BORO MAN NORTH,,18-24,BLACK,M
774739557,08/28/2015,08:00:00,08/28/2015,20:50:00,77,08/28/2015,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,993951,184198,,,,,40.672260603,-73.965029797,"(40.672260603, -73.965029797)",PATROL BORO BKLYN NORTH,,25-44,WHITE,F
829600955,09/26/2007,15:00:00,09/27/2007,16:00:00,47,09/30/2007,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1019481,266111,,,,,40.897024841,-73.872565858,"(40.897024841, -73.872565858)",PATROL BORO BRONX,,25-44,WHITE,M
629270623,08/04/2009,17:00:00,08/05/2009,10:30:00,113,08/05/2009,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1042986,191032,,,,,40.690828802,-73.788201768,"(40.690828802, -73.788201768)",PATROL BORO QUEENS SOUTH,,,UNKNOWN,D
562960629,12/09/2006,10:00:00,,,73,12/09/2006,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1007338,187298,25-44,BLACK,M,,40.680744612,-73.916759694,"(40.680744612, -73.916759694)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
979729934,02/16/2010,03:30:00,02/16/2010,04:05:00,20,02/16/2010,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,989601,222480,,WHITE,M,,40.777339104,-73.980680908,"(40.777339104, -73.980680908)",PATROL BORO MAN NORTH,,18-24,WHITE,M
615313341,08/16/2007,22:00:00,08/17/2007,07:00:00,47,08/17/2007,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1023969,267333,,,,,40.900359775,-73.856324894,"(40.900359775, -73.856324894)",PATROL BORO BRONX,,25-44,ASIAN / PACIFIC ISLANDER,F
728569951,02/01/2008,14:00:00,07/09/2008,11:00:00,111,07/13/2008,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1046465,222137,,,,,40.776180335,-73.775369063,"(40.776180335, -73.775369063)",PATROL BORO QUEENS NORTH,,18-24,WHITE,F
287821844,07/27/2012,09:00:00,07/27/2012,12:00:00,47,08/03/2012,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1026562,268787,,,,,40.904338477,-73.846935996,"(40.904338477, -73.846935996)",PATROL BORO BRONX,,65+,BLACK,F
127774531,12/18/2013,02:10:00,12/18/2013,02:16:00,34,12/18/2013,347,INTOXICATED & IMPAIRED DRIVING,907,"IMPAIRED DRIVING,DRUG",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1005074,253173,,,,,40.861559813,-73.924718235,"(40.861559813, -73.924718235)",PATROL BORO MAN NORTH,,,UNKNOWN,E
820827582,04/03/2015,11:45:00,04/03/2015,11:50:00,120,04/03/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,STATEN ISLAND,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,950321,169565,,,,,40.632036529,-74.122240202,"(40.632036529, -74.122240202)",PATROL BORO STATEN ISLAND,,25-44,BLACK,M
